Cust_No,Target,Nation,Birth_Place,Gender,Age,Marriage_State,Highest Education,House_State,Work_Years,Title,Duty,Industry,Year_Income,Couple_Year_Income,L12_Month_Pay_Amount,Couple_L12_Month_Pay_Amount,Ast_Curr_Bal,Std_Cred_Limit,Loan_Curr_Bal,ZX_Max_Account_Number,ZX_Max_Link_Banks,ZX_Max_Overdue_Account,ZX_Link_Max_Overdue_Amount,ZX_Total_Overdu_Months,ZX_Max_Overdue_Duration,ZX_Max_Credits,ZX_Max_Credit_Banks,ZX_Max_Overdue_Credits,ZX_Credit_Max_Overdu_Amount,ZX_Credit_Total_Overdue_Months,ZX_Credit_Max_Overdue_Duration
6161,0,,330621,1,37,99,71,1,0,,2,,80000,100000,4573.7,0,61.7,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
6162,0,1,330621,0,29,20,61,5,0,9,9,51,600000,100000,0,0,71.41,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6163,0,1,339005,1,44,20,61,1,68620,9,2,51,250000,100000,0,0,4023.78,15000,0,2,2,1,1001,7,1,1,1,2,1598,2,1
6164,0,90,330621,0,28,,90,,0,,0,,40000,100000,0,0,14.53,4000,0,0,0,0,0,0,0,0,0,0,0,0,0
6165,0,,330621,1,45,,,,0,,0,,100000,100000,0,0,422.46,10000,0,2,2,2,92,3,1,1,1,0,0,0,0
6166,0,,330621,1,25,,,,0,,0,,120000,100000,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0
6167,0,1,330621,1,29,20,81,1,0,,0,,70000,100000,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
6168,0,1,330602,1,50,20,61,1,0,9,9,61,70000,100000,0,0,21000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6169,0,1,330621,0,24,10,41,1,0,9,9,51,250000,100000,0,0,0.26,3000,0,1,1,1,0,3,2,0,0,0,0,0,0
6170,0,,330682,1,34,,,,0,,0,,250000,100000,0,0,0.37,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
6171,0,1,330621,1,55,20,71,1,0,,0,17,50000,100000,0,0,400.52,3000,0,0,0,0,0,0,0,0,0,0,0,0,0
6172,0,,330602,1,37,,,,0,,,,0,100000,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
6173,0,1,330621,1,32,10,21,1,68622,9,0,,80000,100000,0,0,300.57,20000,0,12,8,4,9423,9,5,8,3,1,115649,9,7
6174,0,1,330621,1,29,10,21,1,0,,0,,80000,100000,0,0,0.09,10000,0,2,2,0,0,0,0,1,1,0,0,0,0
6175,0,,330623,0,42,,,,0,,,,0,100000,0,0,0.38,15000,0,1,1,0,0,0,0,1,1,0,0,0,0
6176,0,90,330621,1,33,20,71,1,0,,9,72,60000,100000,0,0,594.05,5000,100000,4,4,2,52,4,1,1,1,0,0,0,0
6177,0,,500102,0,31,,,,0,,0,,60000,100000,0,0,0,6000,0,9,8,3,0,4,1,0,0,0,0,0,0
6178,0,1,330602,1,35,20,90,1,0,9,9,,30000,100000,0,0,6.57,15000,0,0,0,0,0,0,0,0,0,0,0,0,0
6179,0,,330621,0,39,,,,0,,0,,100000,100000,0,0,4656.42,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6180,0,,332502,1,38,,,,0,,2,,220000,100000,0,0,11.72,30000,0,0,0,0,0,0,0,0,0,0,0,0,0
6181,0,1,330621,0,45,20,21,,68626,2,,,50000,100000,128059.71,0,205.44,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6182,0,1,330621,1,50,20,71,1,68624,0,1,51,500000,100000,5680,0,19220.28,10000,0,9,4,3,1615,10,1,0,0,0,0,0,0
6183,0,1,330621,1,26,10,9,1,0,,2,,100000,100000,0,0,812.88,8000,0,1,1,0,0,0,0,0,0,0,0,0,0
6184,0,,330602,1,32,,,,0,,0,,90000,100000,0,0,0,20000,0,3,2,2,152,6,2,0,0,0,0,0,0
6185,0,1,330621,0,26,10,61,1,0,,,1,120000,100000,0,0,0,8000,0,2,1,1,0,4,2,0,0,0,0,0,0
6186,0,1,330621,1,32,20,31,1,0,9,2,51,100000,100000,0,0,331.78,20000,651375,1,1,0,0,0,0,4,2,0,0,0,0
6187,0,1,330621,0,27,20,21,1,0,,0,66,100000,100000,118944.51,0,510309.98,20000,0,9,6,0,0,0,0,0,0,0,0,0,0
6188,0,90,330621,1,41,20,71,1,0,,0,17,100000,100000,156490.06,0,110130.15,10000,0,6,4,1,120,1,1,0,0,0,0,0,0
6189,0,,330602,1,32,,,,0,,0,,70000,100000,47958,0,2.09,12000,0,0,0,0,0,0,0,5,2,0,0,0,0
6190,0,1,330623,0,37,99,9,1,0,,9,,80000,100000,2500,0,33110.01,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6191,0,1,330621,0,29,10,31,1,0,9,9,72,60000,100000,0,0,1.37,10000,0,9,6,0,0,0,0,0,0,0,0,0,0
6192,0,,330621,1,27,,,,0,,0,,40000,100000,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0
6193,0,,330621,1,36,99,71,1,0,,,,300000,100000,0,0,876.07,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
6194,0,1,330621,1,55,20,61,1,68626,9,0,17,300000,100000,0,0,63.31,30000,0,0,0,0,0,0,0,0,0,0,0,0,0
6195,0,1,330621,0,31,10,71,1,0,9,9,69,108000,100000,0,0,211.72,10000,0,3,2,0,0,0,0,1,1,0,0,0,0
6196,0,1,330621,1,27,10,21,3,0,9,9,51,30,100000,0,0,3.27,5000,0,3,2,0,0,0,0,1,1,0,0,0,0
6197,0,90,330621,1,34,20,71,1,0,,9,,50000,100000,0,0,94.79,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6198,1,1,330621,1,22,10,61,1,0,9,9,51,60000,100000,600,0,614.56,10000,0,11,7,7,0,6,1,1,1,0,0,0,0
6199,0,,330623,0,37,,,,0,,2,,150000,100000,0,0,0,20000,0,5,2,2,11343,5,1,2,2,0,0,0,0
6200,0,,330621,1,42,20,31,1,0,,0,91,100000,100000,0,0,4194.2,20000,540000,5,3,2,265,8,1,1,1,0,0,0,0
6201,0,1,330621,1,24,99,9,1,0,,0,,100000,100000,0,0,73.06,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6202,0,1,330621,0,44,20,90,,0,,9,,50000,100000,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6203,0,,330621,1,33,99,71,1,0,,9,17,50000,100000,0,0,669.67,8000,0,0,0,0,0,0,0,0,0,0,0,0,0
6204,0,1,330621,1,35,20,61,1,0,9,9,33,200000,100000,0,0,62.31,20000,0,8,5,2,2000,7,2,3,3,0,0,0,0
6205,0,,330621,1,45,2,2,,0,,2,,50000,100000,62538.75,0,2081.69,6000,0,0,0,0,0,0,0,0,0,0,0,0,0
6206,0,1,330621,0,48,99,31,1,68642,3,9,,100000,100000,0,0,5017304.55,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6207,0,1,330621,1,40,20,71,,68625,,,,50000,100000,0,0,570.39,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6208,0,1,330621,1,42,20,21,1,68635,1,0,82,100000,100000,118475.3,0,301.18,5000,0,3,2,1,4,1,1,4,2,2,1941,1,1
6209,0,,330621,1,25,,,,0,,1,,500000,100000,0,0,0.52,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
6210,0,1,330621,1,44,20,61,1,0,9,9,18,200000,100000,16480,0,139.08,20000,400000,6,4,2,358,4,1,4,4,2,3447,10,1
6211,0,90,330621,1,38,20,71,1,0,,,17,50000,100000,0,0,247.87,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6212,0,,330681,1,37,,,,0,,,,0,100000,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6213,0,1,330621,1,37,99,9,1,0,,0,,100000,100000,0,0,127.66,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6214,0,1,330621,0,39,99,61,,0,,,,70000,100000,0,0,215989.82,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6215,0,,341225,0,34,,,,0,,,,400000,100000,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6216,0,,330621,1,47,,,,0,,,,0,100000,212551.31,0,28583.92,0,600000,6,5,3,5833,8,1,3,2,2,4463,12,1
6217,0,90,330621,1,22,10,71,5,0,,0,,80000,100000,0,0,16.82,3000,4360.56,12,4,2,0,3,2,3,3,0,0,0,0
6218,0,,330621,0,29,,,,0,,,,50000,100000,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6219,0,,330621,1,39,99,81,1,0,,0,,50000,100000,34171,0,1396.38,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6220,0,1,330621,1,37,10,61,,68629,9,0,,50000,100000,27800,0,5216.7,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6221,0,,330621,0,30,,21,,0,,,,50000,100000,0,0,121.92,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6222,0,1,330621,0,43,20,81,1,0,0,1,1,100000,100000,0,0,274.94,10000,0,3,3,0,0,0,0,1,1,0,0,0,0
6223,0,1,330621,1,29,99,9,1,0,,,,5,100000,0,0,0.76,5000,0,1,1,0,0,0,0,0,0,0,0,0,0
6224,0,,330602,1,40,,,,0,,2,,100000,100000,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6225,0,,320722,1,36,,,,0,,,,0,100000,0,0,7.9,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6226,0,90,330621,0,27,99,90,,0,,9,,60000,100000,0,0,2.95,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6227,0,,422825,1,30,,,,0,,,,0,100000,0,0,95.07,3000,0,2,2,0,0,0,0,0,0,0,0,0,0
6228,0,1,330621,0,33,10,21,1,0,9,9,82,30000,100000,100774.6,0,102244.31,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6229,0,,362322,1,37,,,,0,,2,,200000,100000,0,0,15.43,10000,0,3,2,0,0,0,0,1,1,0,0,0,0
6230,0,1,330621,1,55,20,71,1,0,,2,,100000,100000,0,0,78.14,15000,0,7,5,1,0,1,1,0,0,0,0,0,0
6231,0,1,330621,1,22,10,21,1,0,9,9,21,400000,100000,0,0,6.27,5000,0,0,0,0,0,0,0,1,1,0,0,0,0
6232,0,,330621,1,23,,,,0,,0,,50000,100000,0,0,1333.12,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
6233,0,1,330621,1,49,20,71,,0,,0,,50000,100000,0,0,0,10000,0,1,1,0,0,0,0,0,0,0,0,0,0
6234,0,1,330411,1,45,20,61,1,0,9,9,51,200000,100000,0,0,83.57,10000,564507.51,4,4,3,344,15,2,1,1,1,5256,1,1
6235,0,,330681,0,35,,,,0,,0,,100000,100000,0,0,2100.78,20000,0,4,3,0,0,0,0,12,5,0,0,0,0
6236,0,,330621,1,25,,,,0,,0,,100000,100000,0,0,20.29,7000,0,3,3,0,0,0,0,0,0,0,0,0,0
6237,0,90,330621,0,27,10,21,1,0,,0,66,100000,100000,85698.38,0,509755.7,20000,80000,12,8,1,0,1,1,1,1,0,0,0,0
6238,0,90,330621,0,32,,90,,0,,2,,500000,100000,0,0,0,20000,0,7,5,2,411,2,1,0,0,0,0,0,0
6239,0,90,330621,1,28,20,71,1,0,,0,1,80000,100000,0,0,10.1,10000,0,1,1,0,0,0,0,0,0,0,0,0,0
6240,0,1,330621,1,28,10,41,1,0,0,0,17,200000,100000,0,0,183.07,10000,200000,9,6,1,0,1,1,1,1,0,0,0,0
6241,0,1,330621,0,30,10,31,,68624,3,0,,50000,100000,20461.4,0,7821.98,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6242,0,1,330623,1,47,20,61,,0,,1,,800000,100000,0,0,0.38,10000,0,1,1,0,0,0,0,0,0,0,0,0,0
6243,0,1,330621,1,57,20,61,,0,,0,,40000,100000,10552.9,0,46.53,1000,0,5,4,2,0,5,1,1,1,0,0,0,0
6244,0,,330321,0,46,,,,0,,1,,500000,100000,0,0,305787.92,20000,0,3,2,0,0,0,0,0,0,0,0,0,0
6245,0,,330621,1,41,,,,0,,1,,2000000,100000,0,0,19059.04,100000,0,0,0,0,0,0,0,0,0,0,0,0,0
6246,0,,360281,1,26,,,,0,,,,0,100000,0,0,0,12000,0,5,3,0,0,0,0,1,1,0,0,0,0
6247,0,,330621,1,25,10,61,1,0,,0,85,100000,100000,0,0,8.79,5000,14026.01,7,6,0,0,0,0,2,2,0,0,0,0
6248,1,,330621,1,32,,,,0,,0,,50000,100000,0,0,20.59,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6249,0,,330621,1,25,,,,0,,0,,60000,100000,0,0,101.34,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6250,0,90,330621,0,31,99,9,,0,,0,,50000,100000,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6251,0,,330621,1,37,,,,0,,,,0,100000,0,0,520.93,40000,900000,7,5,3,21724,6,1,6,6,0,0,0,0
6252,0,,330621,1,43,,,,0,,9,,300000,100000,0,0,1064085.42,20000,0,7,4,0,0,0,0,0,0,0,0,0,0
6253,0,,330621,1,24,,,,0,,,,30000,100000,0,0,0,5000,0,1,1,0,0,0,0,4,4,0,0,0,0
6254,0,,360122,0,32,,,,0,,1,,150000,100000,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
6255,0,1,330621,1,31,10,31,1,0,9,2,17,200000,100000,0,0,206.64,15000,0,12,8,1,10,0,0,11,7,1,4062,2,1
6256,0,,330621,1,33,,,,0,,0,,60000,100000,0,0,455.31,15000,0,5,4,0,0,0,0,0,0,0,0,0,0
6257,0,90,330621,1,32,99,90,,0,,9,,30000,100000,0,0,11.55,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6258,0,,330621,0,46,,,,0,,0,,80000,100000,0,0,327.91,10000,0,3,2,0,0,0,0,1,1,0,0,0,0
6259,0,1,330621,0,43,20,61,,0,,0,,100000,100000,0,0,14042.19,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
6260,0,1,330621,1,28,99,90,1,0,,9,,60000,100000,0,0,20.38,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6261,0,,330621,1,24,,,,0,,0,,70000,100000,0,0,69.14,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6262,0,1,330782,1,31,20,21,1,0,9,0,66,150000,100000,237885.63,0,472.55,20000,0,13,10,2,18819,3,1,1,1,1,26,1,1
6263,0,1,330411,0,41,20,61,1,0,1,1,51,200000,100000,0,0,476.15,10000,800000,9,7,0,0,0,0,3,3,1,4808,4,1
6264,0,,330621,1,30,,,,0,,,,40000,100000,0,0,15027.22,20000,0,3,3,2,3852,14,3,1,1,0,0,0,0
6265,0,,330602,1,48,,,,0,,2,,500000,100000,0,0,1024595.48,20000,0,2,1,0,0,0,0,0,0,0,0,0,0
6266,0,1,330621,1,52,20,71,1,0,0,1,51,1000000,100000,0,0,19047.85,10000,7600000,2,2,0,0,0,0,2,2,0,0,0,0
6267,0,1,330621,1,33,99,9,1,0,9,2,49,600000,100000,0,0,86.92,10000,300000,3,2,0,0,0,0,0,0,0,0,0,0
6268,0,,330602,1,56,,,,0,,0,,60000,100000,14880,0,80.24,5000,0,12,2,2,16,4,1,0,0,0,0,0,0
6269,0,1,330621,1,40,20,61,1,0,,2,,50000,100000,0,0,352.76,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6270,0,,330621,1,49,99,71,1,0,,9,17,70000,100000,0,0,72.86,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6271,0,1,330621,1,27,10,21,1,0,9,2,33,100000,100000,0,0,8.62,5000,0,10,7,0,0,0,0,0,0,0,0,0,0
6272,0,1,330621,1,26,99,90,1,0,,0,,60000,100000,0,0,43.44,3000,0,0,0,0,0,0,0,0,0,0,0,0,0
6273,0,1,330621,0,50,10,31,1,0,0,0,62,50000,100000,0,0,154.81,5000,14174.95,11,6,5,1247,24,3,2,2,0,0,0,0
6274,0,1,330621,0,31,10,14,1,0,,0,69,300000,100000,63863.89,0,501.11,20000,0,6,4,0,0,0,0,1,1,0,0,0,0
6275,0,90,330683,1,34,99,9,,0,,0,,80000,100000,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6276,0,90,330621,0,33,10,21,,68624,3,0,,50000,100000,0,0,217.66,12000,0,0,0,0,0,0,0,0,0,0,0,0,0
6277,0,1,330621,0,43,20,81,,0,,,,50000,100000,39005.4,0,10067.51,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6278,0,,330621,0,27,,,,0,,0,,50000,100000,0,0,7.91,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6279,0,1,330621,1,36,20,61,1,0,,0,17,80000,100000,0,0,0.29,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6280,0,,330621,0,32,,,,0,,0,,50000,100000,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0
6281,0,,330621,0,24,,,,0,,0,,70000,100000,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6282,0,1,330602,0,47,20,61,1,68617,9,0,81,220000,100000,0,0,123.48,10000,1140000,14,7,6,35230,75,2,1,1,0,0,0,0
6283,1,1,330602,1,27,10,61,5,0,,9,80,100000,100000,0,0,7.17,15000,16115.96,10,7,3,3672,3,1,10,9,0,0,0,0
6284,0,90,330602,1,30,20,71,1,0,,0,,150000,100000,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0
6285,0,,330419,1,38,,,,0,,9,,400000,100000,0,0,45228.83,20000,0,2,1,0,0,0,0,1,1,1,7782,1,1
6286,0,,330621,1,29,,,,0,,0,,60000,100000,0,0,149.63,10000,0,1,1,0,0,0,0,1,1,1,14453,5,1
6287,0,1,522725,0,44,30,61,1,0,0,1,17,200000,100000,0,0,2803.07,20000,40000,3,3,1,15,6,1,1,1,0,0,0,0
6288,0,1,330621,1,26,99,90,1,0,,2,,100000,100000,0,0,1.53,15000,0,0,0,0,0,0,0,0,0,0,0,0,0
6289,1,,330621,1,27,,,,0,,0,,60000,100000,0,0,9.56,10000,0,1,1,0,0,0,0,0,0,0,0,0,0
6290,0,1,330621,1,46,20,61,,68628,,1,,500000,100000,0,0,606.03,30000,0,7,4,0,0,0,0,0,0,0,0,0,0
6291,0,1,330621,1,63,10,21,1,0,,1,,1000000,100000,46835.6,0,8179.88,20000,0,5,4,0,0,0,0,1,1,0,0,0,0
6292,0,1,330621,1,27,10,31,3,0,,9,41,150000,100000,0,0,20,10000,6025.53,6,4,4,899,8,1,5,2,0,0,0,0
6293,0,1,330602,1,39,20,21,,68627,,2,,150000,100000,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
6294,0,,330621,0,32,,,,0,,2,,80000,100000,0,0,2025.63,10000,0,0,0,1,228,9,3,0,0,0,0,0,0
6295,0,,339005,0,40,,,,0,,,,200000,100000,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
6296,0,,330302,1,32,,,,0,,,,0,100000,0,0,194.73,20000,0,2,1,0,0,0,0,1,1,0,0,0,0
6297,0,,330621,1,30,,,,0,,0,,100000,100000,0,0,18.53,10000,0,4,3,0,0,0,0,0,0,0,0,0,0
6298,0,1,330602,0,29,99,61,,0,,0,,100000,100000,0,0,14153.06,20000,0,4,3,0,0,0,0,0,0,0,0,0,0
6299,1,1,330621,0,30,20,90,2,0,9,9,51,100000,100000,600,0,453.67,15000,0,7,4,2,157,5,1,2,1,0,0,0,0
6300,0,1,330621,1,54,20,71,1,0,9,1,50,200000,100000,0,0,443.29,20000,500000,4,3,2,1200,40,2,6,4,0,0,0,0
6301,0,,330621,1,27,,,,0,,0,,80000,100000,103362.46,0,1021.5,20000,0,6,5,0,0,0,0,0,0,0,0,0,0
6302,0,1,330621,0,37,20,61,1,0,0,9,51,80000,100000,0,0,445.98,15000,0,5,3,0,0,0,0,1,1,0,0,0,0
6303,0,,330621,1,22,,,,0,,0,,100000,100000,0,0,0,5000,0,1,1,0,0,0,0,3,2,0,0,0,0
6304,0,,411023,1,55,,,,0,,0,,60000,100000,0,0,73.63,10000,0,3,2,1,0,1,1,3,3,1,0,2,1
6305,1,1,330621,1,37,10,90,1,0,9,2,,150000,100000,0,0,520.56,15000,0,5,4,0,0,0,0,0,0,0,0,0,0
6306,0,,330621,0,32,,,,0,,9,,200000,100000,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
6307,0,,330621,1,21,,,,0,,0,,70000,100000,0,0,0,3000,0,2,2,0,0,0,0,2,1,0,0,0,0
6308,0,1,330621,1,53,20,61,,0,,,,200000,100000,84915,0,972.52,30000,0,7,4,1,0,1,1,0,0,0,0,0,0
6309,0,,330602,1,25,,,,0,,0,,100000,100000,0,0,0,10000,0,2,2,0,0,0,0,0,0,0,0,0,0
6310,0,1,330621,1,38,20,90,1,0,9,,41,500000,100000,0,0,0,10000,0,3,2,2,2005,24,3,1,1,1,4647,16,1
6311,0,1,330621,1,30,20,21,3,0,,2,,90000,100000,0,0,0,20000,0,10,7,1,40,1,1,0,0,0,0,0,0
6312,0,1,330621,1,35,99,61,1,0,9,9,,60000,100000,0,0,32.92,10000,33933.01,9,6,4,100712,5,3,3,3,0,0,0,0
6313,0,,330621,1,23,,,,0,,9,,40000,100000,0,0,0,5000,0,3,1,0,0,0,0,1,1,0,0,0,0
6314,0,1,330621,1,31,99,9,,68624,9,0,,80000,100000,0,0,1342.13,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6315,0,1,330621,0,22,10,90,8,0,9,9,52,100000,100000,0,0,13304.37,10000,300000,1,1,1,0,6,1,3,2,0,0,0,0
6316,0,,330621,1,30,,,,0,,0,,70000,100000,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6317,0,1,330621,0,31,99,9,1,0,,9,,80000,100000,0,0,924.58,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6318,0,90,330621,1,24,10,41,7,0,,0,51,150000,100000,0,0,2.3,10000,8111.92,10,8,4,656,7,1,2,2,0,0,0,0
6319,0,,342425,1,41,,,,0,,0,,300000,100000,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6320,0,1,511324,1,40,20,31,1,0,0,0,82,200000,100000,132316.78,0,8422.34,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
6321,0,1,429006,1,36,20,21,1,0,9,9,51,300000,100000,0,0,802.4,20000,464791.51,0,0,0,0,0,0,0,0,0,0,0,0
6322,0,,330621,0,30,,,,0,,2,,100000,100000,0,0,47.52,10000,0,1,1,0,0,0,0,0,0,0,0,0,0
6323,0,,330621,1,28,,,,0,,0,,100000,100000,0,0,2720.79,5000,0,1,1,0,0,0,0,0,0,0,0,0,0
6324,0,,330621,0,27,,,,0,,0,,70000,100000,0,0,1600.72,15000,0,0,0,0,0,0,0,0,0,0,0,0,0
6325,0,1,330621,1,49,20,71,1,68625,0,9,52,300000,100000,0,0,132.75,20000,900000,6,4,0,0,0,0,2,2,0,0,0,0
6326,0,,330621,1,29,,,,0,,0,,60000,100000,0,0,0.97,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
6327,0,1,330621,1,61,20,71,1,0,9,9,,100000,100000,0,0,389.42,3000,600000,2,2,0,0,0,0,1,1,0,0,0,0
6328,0,1,330621,1,30,99,9,1,0,,,,5,100000,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6329,0,,330621,1,35,,,,0,,,,0,100000,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6330,0,,330621,1,36,,,,0,,2,,250000,100000,0,0,1379.84,25000,0,5,3,2,314,2,1,0,0,0,0,0,0
6331,0,1,330621,0,30,20,21,1,0,,0,66,150000,100000,158919.58,0,29425.22,20000,0,6,5,0,0,0,0,0,0,0,0,0,0
6332,0,,330621,1,42,,,,0,,,,0,100000,0,0,677.02,40000,0,17,11,6,41295,12,3,4,3,4,33298,4,1
6333,0,,330621,0,31,,,,0,,,,60000,100000,0,0,27.5,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6334,0,1,330621,0,46,20,21,1,0,,,52,100000,100000,43519.49,0,520.12,10000,0,8,6,5,1056,13,2,1,1,0,0,0,0
6335,0,,330602,1,29,,,,0,,2,,125000,100000,0,0,6.87,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6336,0,,330621,1,30,,,,0,,9,,200000,100000,0,0,0.12,10000,0,17,10,2,252,2,1,0,0,0,0,0,0
6337,0,1,330621,0,40,99,90,1,0,,0,,200000,100000,0,0,71842.38,15000,0,1,1,0,0,0,0,0,0,0,0,0,0
6338,0,,330621,1,48,20,41,1,0,,9,50,300000,100000,0,0,1486.26,5000,560000,3,3,2,429,12,1,2,2,0,0,0,0
6339,0,1,330621,1,47,99,61,1,0,,0,,50000,100000,56724.2,0,20.39,10000,0,1,1,0,0,0,0,0,0,0,0,0,0
6340,0,,330621,1,24,,,,0,,2,,100000,100000,0,0,48.15,10000,0,13,4,0,0,0,0,0,0,0,0,0,0
6341,0,,330621,1,29,,,,0,,0,,80000,100000,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6342,0,,330621,1,24,,,,0,,0,,120000,100000,0,0,0.4,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
6343,0,,330621,1,21,,,,0,,0,,40000,100000,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0
6344,0,,420321,1,31,,,,0,,2,,100000,100000,0,0,0.11,25000,0,4,3,0,0,0,0,0,0,0,0,0,0
6345,0,,330621,1,25,,,,0,,0,,50000,100000,0,0,0.43,2000,0,1,1,0,0,0,0,0,0,0,0,0,0
6346,0,1,330621,1,39,20,71,1,0,0,0,50,70000,100000,0,0,812.38,10000,180000,4,4,2,4168,30,1,2,2,2,887,4,1
6347,0,,330602,1,46,,,,0,,2,,100000,100000,0,0,0,10000,0,6,4,0,0,0,0,0,0,0,0,0,0
6348,0,90,330621,1,31,99,90,,0,,9,,80000,100000,0,0,2.05,5000,0,2,1,1,411,3,1,0,0,0,0,0,0
6349,0,,330621,1,48,2,2,,0,,1,,500000,100000,2800,0,50063.73,20000,0,11,3,3,0,4,4,0,0,0,0,0,0
6350,1,1,330621,1,38,20,61,1,68626,9,1,18,350000,100000,0,0,760.71,20000,800000,15,12,11,6914,38,3,3,3,0,0,0,0
6351,0,,330621,1,27,,,,0,,1,,300000,100000,0,0,0.06,10000,0,0,0,0,0,0,0,1,1,0,0,0,0
6352,0,90,330621,1,35,99,90,,0,,9,,100000,100000,600,0,3083.67,5000,0,4,3,0,0,0,0,0,0,0,0,0,0
6353,0,1,330621,0,27,99,9,1,0,,0,,30000,100000,0,0,0,5000,0,2,1,0,0,0,0,0,0,0,0,0,0
6354,0,,330621,1,29,,90,,0,,1,,500000,100000,0,0,556.59,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
6355,0,,330621,1,34,,,,0,,0,,100000,100000,0,0,1.17,8000,0,0,0,0,0,0,0,0,0,0,0,0,0
6356,0,,330681,0,28,,,,0,,0,,100000,100000,18457.06,0,8.41,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
6357,0,1,330621,0,32,20,31,,0,,0,,50000,100000,0,0,2.52,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
6358,0,,330621,0,27,,,,0,,0,,60000,100000,90024.12,0,108504.42,15000,0,2,2,0,0,0,0,0,0,0,0,0,0
6359,0,,330621,0,29,,,,0,,2,,50000,100000,42245.7,0,100845.77,8000,0,0,0,0,0,0,0,0,0,0,0,0,0
6360,0,1,330621,1,40,20,61,,0,,0,,80000,100000,0,0,9.26,8000,0,0,0,0,0,0,0,0,0,0,0,0,0
